Bus Route Number,Stop Locations,Timestamp,Passenger Count,Trip Duration (mins),Incident ID,Crime Category,Date/Time,District/Zone,Incident Description,Timestamp.1,Latitude,Longitude,Vehicle Count,Accident Severity,Weather Condition
378,Mall,05-01-2023 23:00,25,14,c53c37f8-dc86-4052-ba37-32d4a5aa1fd0,16,05-01-2023 23:00,5,Action notice great member threat significant open.,05-01-2023 23:00,22.61802672574695,70.07643164747878,11,7,0
450,Suburb,06-01-2023 00:00,122,60,78f93a43-9d14-4ff1-bc06-0d30e02a7d9c,6,06-01-2023 00:00,1,Sea who argue ten so yard identify democratic technology course point list.,06-01-2023 00:00,23.42232046549219,72.35411748899794,59,4,2
228,Suburb,06-01-2023 01:00,101,49,11357465-2e10-4530-a31b-dbc7448d59fe,11,06-01-2023 01:00,3,Win specific everybody soldier modern before community early.,06-01-2023 01:00,23.68827389977048,69.28098827143653,46,4,2
36,Airport,06-01-2023 02:00,108,52,9398bdc7-3def-4b4e-b038-87406acfb871,6,06-01-2023 02:00,0,Activity they also never start stuff run executive send.,06-01-2023 02:00,21.95401042491559,72.36882099781505,50,3,3
229,Main Station,06-01-2023 03:00,232,115,2fdcec01-fac4-40d0-be2f-c2078a9dbbfe,11,06-01-2023 03:00,2,Organization parent figure free force happy interest plant student occur last.,06-01-2023 03:00,21.33015577358303,70.57228075431671,112,6,2
388,Industrial Area,06-01-2023 04:00,94,46,99ac87b6-b302-4b22-8454-68c4309eefea,3,06-01-2023 04:00,0,Open sense outside interest meet again contain.,06-01-2023 04:00,21.683805487625825,70.78926965700008,47,0,2
254,Mall,06-01-2023 05:00,78,38,96397143-468e-4860-bf74-f227f5520198,4,06-01-2023 05:00,1,Church become major wind remember tell others remember.,06-01-2023 05:00,22.28132336587877,71.02774686911451,40,1,0
316,Industrial Area,06-01-2023 06:00,42,20,f8b72295-4414-4797-8416-81acd15cef2e,13,06-01-2023 06:00,4,Family Mr which of event every nor throughout court assume media cold.,06-01-2023 06:00,23.45404429776748,70.74793780745857,20,6,0
3,Mall,06-01-2023 07:00,178,89,582ad1c4-4ace-4751-aadf-d36ba9b2e576,0,06-01-2023 07:00,0,Usually put worry class meet little attack small often boy current finish herself.,06-01-2023 07:00,23.58219174976903,73.20604810639766,86,1,0
23,City Center,06-01-2023 08:00,179,91,53cf2c12-acc5-4dcb-a2b3-bb3f51c83227,11,06-01-2023 08:00,2,Matter customer statement arrive network kind check goal like enjoy firm notice everybody.,06-01-2023 08:00,21.020856391593565,73.73034228700155,89,4,2
353,Industrial Area,06-01-2023 09:00,58,29,48c83745-0262-4ae8-9cb1-656bf44c990b,12,06-01-2023 09:00,4,After manage book early future once produce next control thing floor nature.,06-01-2023 09:00,22.532241907732697,71.74005737658094,31,7,0
494,Suburb,06-01-2023 10:00,142,72,3d8880ef-6fd7-418c-a10b-d3a625853031,0,06-01-2023 10:00,0,Religious country across rise sport success information generation serious operation company voice business.,06-01-2023 10:00,22.252233009446336,71.9093924941747,72,1,0
168,Industrial Area,06-01-2023 11:00,44,24,a59b54d6-5910-487a-a7e2-561ae7cc43bb,18,06-01-2023 11:00,5,Section in by walk citizen security tough arm him figure yes.,06-01-2023 11:00,21.66632343141219,69.35241554006717,22,8,1
124,Industrial Area,06-01-2023 12:00,196,98,13da4851-a605-446a-b7f1-6167f51caae9,11,06-01-2023 12:00,4,Especially offer account resource population society alone rise.,06-01-2023 12:00,21.359596102001053,72.56595964180502,99,4,0
428,Industrial Area,06-01-2023 13:00,230,115,fdb0ee6a-e622-4206-8776-598b771e0af4,7,06-01-2023 13:00,3,Example yes reality point stuff particularly international step again alone but wish.,06-01-2023 13:00,22.012845514210888,71.9204943648204,114,4,0
413,City Center,06-01-2023 14:00,73,35,baf8f239-f620-4c11-863a-83b7b298cd88,9,06-01-2023 14:00,3,Fire imagine provide walk room end science.,06-01-2023 14:00,23.828729111737555,69.251972619038,36,4,1
471,Industrial Area,06-01-2023 15:00,47,26,5ed40655-de8e-4c79-8781-25e311ce1e09,4,06-01-2023 15:00,2,Become north down point exactly girl.,06-01-2023 15:00,21.969608796062264,69.99212833535853,27,2,0
360,Mall,06-01-2023 16:00,173,88,38b48999-9980-4b1a-a261-25582dd7d8ae,7,06-01-2023 16:00,2,Live international goal garden improve bank.,06-01-2023 16:00,22.556371865230087,70.00971710196282,88,4,0
21,Main Station,06-01-2023 17:00,188,92,29af610f-356a-4301-8379-f9e18da2ae31,14,06-01-2023 17:00,5,Hit start dinner daughter list quite responsibility.,06-01-2023 17:00,23.10905687668553,69.8548397597168,92,6,0
31,Industrial Area,06-01-2023 18:00,22,10,7ad0944f-4d95-443f-aa44-b0c2aa5a64f3,15,06-01-2023 18:00,5,Question forward yes lawyer by as anyone might audience reduce thus personal sound.,06-01-2023 18:00,22.090888807137887,72.29322977311386,7,6,0
244,Suburb,06-01-2023 19:00,240,119,27335b6e-9a8f-4282-a340-2b6d4893fe15,5,06-01-2023 19:00,1,Mention around view tell network recognize there seven production explain special agreement.,06-01-2023 19:00,23.915346248162884,73.64219807677884,117,3,2
362,Industrial Area,06-01-2023 20:00,178,90,de71a0c4-1a48-4b7f-b7cf-5c864a40aea0,17,06-01-2023 20:00,4,Move later protect floor party lawyer key policy.,06-01-2023 20:00,23.887341884826327,72.8148766267918,88,8,2
467,Airport,06-01-2023 21:00,98,49,6757421b-d034-46ec-bb7f-52db5985455f,7,06-01-2023 21:00,1,Without church couple concern interview win.,06-01-2023 21:00,21.75534688747609,71.38686742606957,46,3,2
25,Airport,06-01-2023 22:00,181,93,088c27a1-9b70-4429-a8d2-1ddfa29c4e98,5,06-01-2023 22:00,2,Condition go image serve Congress nice high executive company however.,06-01-2023 22:00,22.49174551767716,71.0202564899224,93,2,0
107,Main Station,06-01-2023 23:00,54,29,f43fdb6d-3d59-445d-85a0-b359f1758254,12,06-01-2023 23:00,4,Down community number friend support special property hot tend exactly of.,06-01-2023 23:00,21.902634929450308,70.93229052654611,26,7,0
345,Main Station,07-01-2023 00:00,203,104,4c0699b9-53ab-476e-a679-f27adc3de4b7,15,07-01-2023 00:00,5,Government material hospital contain PM public allow early.,07-01-2023 00:00,21.8545214831324,72.00623478847913,102,6,1
65,Suburb,07-01-2023 01:00,190,94,b402f8a9-5e53-4b63-abec-582abf01a4cc,14,07-01-2023 01:00,5,Watch perform see every any mind financial several.,07-01-2023 01:00,21.1106608420636,70.79610329472268,91,7,0
252,Mall,07-01-2023 02:00,115,59,cfe6a34b-79ee-4069-a8aa-8b8f638f2783,4,07-01-2023 02:00,2,Probably last question student figure easy society create agent seek education risk.,07-01-2023 02:00,22.82869300193969,70.13060985594359,57,2,0
370,Industrial Area,07-01-2023 03:00,219,108,e01559ca-7bd3-4f16-be31-e7d9f9c5363e,3,07-01-2023 03:00,1,Pull trouble industry play every rate position quickly state doctor drop.,07-01-2023 03:00,22.508037069686583,72.01421453287792,105,2,0
113,Mall,07-01-2023 04:00,215,108,cf462bb0-567a-4014-8bd7-70db5f244438,9,07-01-2023 04:00,2,Ten pressure phone deal step southern subject better line phone blood peace two.,07-01-2023 04:00,21.154436253749967,70.95352706713787,105,5,1
286,Airport,07-01-2023 05:00,160,78,7fe45af5-a515-4c40-b2f6-08110c930920,7,07-01-2023 05:00,3,Hear nature act every your whom myself learn.,07-01-2023 05:00,21.835939392709843,69.07062414571918,79,4,0
79,Suburb,07-01-2023 06:00,216,108,56247f76-0725-4a52-a835-ba39fdd69eeb,15,07-01-2023 06:00,5,Us entire fast sign dark even treatment process open too mention rather else.,07-01-2023 06:00,23.72479765789997,69.11115556783388,108,8,0
53,Suburb,07-01-2023 07:00,118,60,115d3d8e-ed2c-412a-a477-c594a7fd491a,17,07-01-2023 07:00,5,Win politics project like operation rock it.,07-01-2023 07:00,21.718685672000927,70.37068305577209,62,7,1
364,Airport,07-01-2023 08:00,79,42,fca5db6e-ee4d-430b-ae90-0651c1b76804,4,07-01-2023 08:00,2,Husband environment final we believe change find member evening measure.,07-01-2023 08:00,21.43468461627367,71.56211099753432,41,3,0
23,Mall,07-01-2023 09:00,154,75,e5357c04-daef-4c48-9815-b7bda6f9deda,7,07-01-2023 09:00,1,Relationship step store end position work chance strategy election show likely.,07-01-2023 09:00,22.46835828083268,70.77119753833995,72,2,2
274,Mall,07-01-2023 10:00,43,21,577823b0-965a-480f-884a-893ec559d2c7,7,07-01-2023 10:00,2,Before capital try when that physical.,07-01-2023 10:00,23.9569513623318,69.12027576193776,21,3,0
373,City Center,07-01-2023 11:00,230,116,e0df9a89-7403-40df-be7f-5b2e999ed5b0,13,07-01-2023 11:00,4,During particularly different drop read want turn article charge involve thus.,07-01-2023 11:00,21.726165814534504,70.11575881876621,116,5,0
138,Main Station,07-01-2023 12:00,200,102,ccf0e2c8-f87b-44e4-bcf2-39d97731325a,7,07-01-2023 12:00,3,Election between heart author drug front station sure story bed study well.,07-01-2023 12:00,23.016406642217635,69.48209654337307,102,4,0
82,Airport,07-01-2023 13:00,127,64,5bdbb069-8639-41cb-a87d-c0caeb93ddb2,13,07-01-2023 13:00,3,Think sound citizen a card score ten goal member east possible phone.,07-01-2023 13:00,23.28485884598616,73.7431600068071,63,7,3
186,City Center,07-01-2023 14:00,60,30,c5511397-7b41-48e0-b9eb-8aa980e11b28,4,07-01-2023 14:00,1,Nature trial serve live bring follow difficult among southern.,07-01-2023 14:00,21.7129126319772,70.56417037814262,29,3,0
197,Airport,07-01-2023 15:00,197,98,530a55eb-40d1-4613-9f1e-4347890040b5,14,07-01-2023 15:00,4,Current think notice item gun kitchen language.,07-01-2023 15:00,23.184649045835577,69.07383185797748,98,8,2
281,Mall,07-01-2023 16:00,18,11,de6910c1-9afb-4478-9d45-76ef2609b5f3,1,07-01-2023 16:00,0,Actually do discussion reveal bar there worker condition foot certain over plant.,07-01-2023 16:00,22.103349398157764,72.30281625992829,8,0,1
103,Suburb,07-01-2023 17:00,173,87,270c8cef-c33b-4f69-a3f0-fcb0058e4baf,4,07-01-2023 17:00,2,Gun crime begin wall difference anything better off music the.,07-01-2023 17:00,22.89691749178073,70.16223970253908,85,2,0
309,Suburb,07-01-2023 18:00,119,61,d2863fda-3013-4b5d-a158-823d5fa6ae67,-2,07-01-2023 18:00,0,Soldier career far night poor how catch white heavy environment board require against.,07-01-2023 18:00,22.900589132282683,71.83368127515502,62,0,0
325,Airport,07-01-2023 19:00,136,70,55eda47b-3f31-4470-9b99-9dee2fca34bb,16,07-01-2023 19:00,4,For decision group wear put process case.,07-01-2023 19:00,22.607324052224275,69.75372727304746,68,8,2
206,Mall,07-01-2023 20:00,130,64,d3b0379c-4a39-482f-8d9e-dda4932a3afd,17,07-01-2023 20:00,5,Test small seat stuff others move everything center wide physical.,07-01-2023 20:00,21.270869310163228,73.92006617561232,64,9,1
165,Main Station,07-01-2023 21:00,72,38,1f186b34-7bbd-4f76-8d5a-e55c97193807,0,07-01-2023 21:00,0,Necessary budget near option somebody poor truth policy against.,07-01-2023 21:00,23.505907486767715,73.85129593282666,40,1,0
253,Industrial Area,07-01-2023 22:00,22,13,fbde9c8e-65b2-4158-8db5-4ada71790b0e,7,07-01-2023 22:00,3,Field night director see either Congress full nearly series.,07-01-2023 22:00,21.96234019491521,72.27991675845153,13,2,0
403,Airport,07-01-2023 23:00,18,11,fcd68355-1f3f-472f-9690-976594114939,12,07-01-2023 23:00,3,Trade husband billion easy everyone sell.,07-01-2023 23:00,21.559555531199564,72.5360131091103,10,7,2
234,Industrial Area,08-01-2023 00:00,17,10,32cb9a85-4050-4e7d-8ad0-a48bfa89e297,7,08-01-2023 00:00,1,Case law second entire consumer cover especially friend second nor increase just ok population.,08-01-2023 00:00,21.122325424664293,71.12939445645826,7,3,3
474,City Center,08-01-2023 01:00,170,84,a5ebfd82-5594-4229-a223-e38ee4479c56,10,08-01-2023 01:00,3,Positive anything despite something somebody week month usually certainly better spend degree age.,08-01-2023 01:00,22.77267882956473,73.81089672709085,81,4,0
429,Suburb,08-01-2023 02:00,178,87,930a7c0e-6813-4740-b8a9-e3427e8be983,-1,08-01-2023 02:00,0,Myself east as air understand soon reveal along blue soon pattern watch type.,08-01-2023 02:00,23.03269308552685,71.11869810185601,89,0,0
214,City Center,08-01-2023 03:00,222,109,3310af57-472e-445d-9643-f6b59319ea70,13,08-01-2023 03:00,5,Identify measure how on agreement policy crime she deep second eight ball.,08-01-2023 03:00,21.049763486783565,70.1973399870403,107,6,0
358,City Center,08-01-2023 04:00,184,93,30541ea8-7258-4313-8348-3a76ef0c0d66,17,08-01-2023 04:00,4,Lose agency per themselves consumer paper.,08-01-2023 04:00,22.53627917489784,69.5768930480195,92,9,2
261,Airport,08-01-2023 05:00,229,116,9879a064-08b9-4fc9-bb49-b24b4a987cfd,4,08-01-2023 05:00,1,When compare capital offer decide ten fast wish much reality moment.,08-01-2023 05:00,21.67948732559381,70.04062650157192,116,1,0
54,Industrial Area,08-01-2023 06:00,179,91,d728f699-7542-495f-9334-7408f4ecf3b6,4,08-01-2023 06:00,1,Republican staff change style any rule.,08-01-2023 06:00,22.93551837122835,71.86106751964361,91,1,0
293,City Center,08-01-2023 07:00,209,105,9892b845-f7ae-4489-8eb4-b77b32967d51,9,08-01-2023 07:00,3,Place present gas the hot six say morning plan single according president.,08-01-2023 07:00,21.523099287014976,70.2254585896965,107,5,0
295,Mall,08-01-2023 08:00,231,117,518afc60-09c8-4904-802b-64c1fb1215fd,12,08-01-2023 08:00,4,Education employee upon range less church knowledge arm.,08-01-2023 08:00,23.0728132143074,72.27124714223773,118,5,0
374,Mall,08-01-2023 09:00,161,83,c13d833b-7920-4aca-8c9e-6e8d9dce357f,10,08-01-2023 09:00,4,Position though happen sometimes within owner.,08-01-2023 09:00,22.160206038901617,70.91092259942523,81,4,0
476,City Center,08-01-2023 10:00,60,30,e932de73-7e9b-44af-b2c3-e33ccec97437,2,08-01-2023 10:00,1,Organization rich determine yet sister so store.,08-01-2023 10:00,23.810189966210203,73.43436452708622,27,0,0
341,Industrial Area,08-01-2023 11:00,147,76,61dd15b5-b935-41b4-a401-b8a4ce239146,8,08-01-2023 11:00,3,To beyond draw collection finish TV director born yet reason.,08-01-2023 11:00,21.41256283243798,71.79239033732789,75,3,0
151,Suburb,08-01-2023 12:00,113,58,64fbd401-2dc5-4758-b235-26c047fa1e11,9,08-01-2023 12:00,3,Both hit until letter foreign thing heavy school son radio sense activity.,08-01-2023 12:00,22.023199053150773,72.11302026550638,56,3,0
469,Industrial Area,08-01-2023 13:00,132,66,e81fb39c-f491-44b1-b356-94b1a756ce8a,6,08-01-2023 13:00,2,Consider become miss some argue nor admit model we mother black evening happy.,08-01-2023 13:00,21.340420563721768,71.78279901496339,65,4,0
44,Airport,08-01-2023 14:00,206,101,83f54650-90b6-449a-83b8-00c73225d585,12,08-01-2023 14:00,4,Wrong quality technology moment seek deep southern cost care whole.,08-01-2023 14:00,23.77408085483569,73.42784387095513,99,5,0
341,Suburb,08-01-2023 15:00,151,75,4fb4598d-b7b4-4ac0-bc88-732097ef837e,16,08-01-2023 15:00,4,Figure kid service charge necessary care dog happen almost deep break would.,08-01-2023 15:00,23.63201806014295,69.31709783964595,76,7,2
245,City Center,08-01-2023 16:00,166,82,e72c95b1-f067-4e70-888a-ba1178916eb8,10,08-01-2023 16:00,3,Score nation bit type fast fact open focus.,08-01-2023 16:00,21.773824883145465,69.33674353545372,82,6,0
369,City Center,08-01-2023 17:00,60,32,994d6d84-1ec6-4e1a-a220-8d0bb536e35a,10,08-01-2023 17:00,3,Store walk ten social station full beat meeting wish.,08-01-2023 17:00,22.979952138102536,72.50870122462374,29,6,0
149,Suburb,08-01-2023 18:00,186,91,af0e795c-ef1c-4404-af44-7ef75ff39252,7,08-01-2023 18:00,3,Into key plant recent decision may.,08-01-2023 18:00,23.451666600603648,72.83981951024089,92,2,0
265,Industrial Area,08-01-2023 19:00,198,99,8baa2524-e460-45e4-8ef0-c4e233ce5aae,8,08-01-2023 19:00,1,Discuss impact box join modern behind then along role radio science.,08-01-2023 19:00,22.665602434798387,71.16794709140984,100,3,3
353,Mall,08-01-2023 20:00,159,82,83e36eca-5f04-4f5d-99e7-54575e8f5d93,7,08-01-2023 20:00,3,Nature probably season voice choose authority dog claim talk.,08-01-2023 20:00,22.588951735068022,70.7615260402713,81,4,0
444,Industrial Area,08-01-2023 21:00,57,27,629f190c-251a-4b03-99a8-5db15187c3b9,4,08-01-2023 21:00,1,Every service third customer different store offer oil per.,08-01-2023 21:00,21.72555687270136,70.38972533102707,25,1,0
42,Main Station,08-01-2023 22:00,27,13,eed47bef-3a5a-4375-a780-9fff00152543,10,08-01-2023 22:00,2,Free institution team standard deal more feel fill.,08-01-2023 22:00,21.279308303417693,70.17197442916773,14,6,2
223,City Center,08-01-2023 23:00,154,78,b55e823a-91ed-4ce8-a0ad-570a1ddee912,7,08-01-2023 23:00,2,Certain available along bank deal could contain push paper increase concern radio learn.,08-01-2023 23:00,23.69164727385998,73.55979294839301,75,4,0
141,Suburb,09-01-2023 00:00,196,97,d0e6725e-638a-4258-b512-673335da0bab,17,09-01-2023 00:00,5,Learn there artist finish make letter together fish lot month.,09-01-2023 00:00,23.70125417148999,70.47569773180588,98,9,2
403,Industrial Area,09-01-2023 01:00,208,103,b690c23a-2fdb-4fe0-9ea0-0e6e1ea818ed,2,09-01-2023 01:00,1,Human organization bit indeed may right different although development.,09-01-2023 01:00,22.8993043718198,72.24039397905598,102,2,0
189,Airport,09-01-2023 02:00,187,96,23e43b8d-f697-4776-8168-c4a5fb285e5b,6,09-01-2023 02:00,1,Unit dark third interest sing world likely.,09-01-2023 02:00,22.017089373146103,72.93547390191813,96,2,2
162,Suburb,09-01-2023 03:00,129,67,a119408f-c989-4897-ac46-42c7b05838d0,15,09-01-2023 03:00,5,Lay put like marriage start hard vote.,09-01-2023 03:00,22.04762872383798,69.1098328922379,65,6,1
187,Suburb,09-01-2023 04:00,178,89,e59b4e30-1a3e-4ee1-b2b8-bba2df31f347,1,09-01-2023 04:00,0,Property part actually manage drug style morning system over reveal employee vote.,09-01-2023 04:00,23.17786703661072,69.16937074941593,87,0,0
241,City Center,09-01-2023 05:00,53,28,f24e88c9-5248-4d05-b89c-3b6cc3e74f18,1,09-01-2023 05:00,1,Focus author necessary feel bring cause election son exist why.,09-01-2023 05:00,23.69133077985773,70.66568702318685,29,0,0
470,City Center,09-01-2023 06:00,144,72,a01833f2-2d22-4696-9dcc-06ded8aa9b0c,13,09-01-2023 06:00,5,Accept peace effect down tonight quality actually care camera who.,09-01-2023 06:00,23.661259272795352,72.48007872156852,74,6,0
398,Mall,09-01-2023 07:00,134,66,5f5fe945-ca2d-4633-8983-b8c7ea66e3ad,2,09-01-2023 07:00,1,Step girl prepare likely sea population good miss worry.,09-01-2023 07:00,23.33962663757287,70.30399317631175,65,2,0
55,Mall,09-01-2023 08:00,229,117,cbf3c193-fda3-4a77-acc0-fd680aa06fd8,12,09-01-2023 08:00,4,Action family my lead beat recent.,09-01-2023 08:00,22.926094938462864,69.00741645216125,117,7,0
230,Airport,09-01-2023 09:00,111,58,c3b485f9-3dec-49b7-a7a9-1a2fd6e64fc0,7,09-01-2023 09:00,3,Religious community accept hundred direction know past race three represent.,09-01-2023 09:00,21.252419894985145,70.44073949971958,55,4,0
327,Industrial Area,09-01-2023 10:00,219,109,6b0dae7e-e59f-4aab-9513-21da2aeb5754,15,09-01-2023 10:00,5,Cause investment authority who voice company natural others her.,09-01-2023 10:00,21.48488614228384,69.45065408321756,109,6,0
